Latitude,Longitude,Type
41.909540,-87.783364,Dance Studio
41.833147,-87.749444,Residential Building (Apartment / Condo)
41.931209,-87.776230,General Travel
41.938862,-87.649429,General Travel
41.925262,-87.665576,Spa / Massage
41.792680,-87.604490,Nightclub
41.961557,-87.654652,Residential Building (Apartment / Condo)
41.883146,-87.638048,General Entertainment
41.943931,-87.653698,Bar
41.915318,-87.648688,Lounge
41.960975,-87.722714,Event Space
41.727231,-87.624666,Road
41.881640,-87.626469,General College & University
41.794128,-87.763603,Plane
41.917549,-87.667738,Residential Building (Apartment / Condo)
41.760136,-87.626917,City
41.897327,-87.624092,Sporting Goods Shop
41.715208,-87.642950,Gas Station / Garage
41.943476,-87.664454,Karaoke Bar
41.893610,-87.641717,Gym
41.975537,-87.748151,Road
41.871370,-87.623892,Caf
41.850604,-87.622183,Bus Line
41.990126,-87.663045,Home (private)
41.903935,-87.629018,Nightclub
41.850516,-87.619527,Convention Center
41.788652,-87.741252,General Travel
41.939096,-87.660030,Cocktail Bar
41.936164,-87.644333,Other Nightlife
41.949381,-87.658249,Pizza Place
41.896424,-87.635450,Department Store
41.875572,-87.635067,Bridge
41.816975,-87.609027,Other Great Outdoors
41.768371,-87.566985,Residential Building (Apartment / Condo)
41.757831,-87.643435,Neighborhood
41.851508,-87.615979,Convention Center
41.881611,-87.637423,Building
41.884257,-87.640714,Soup Place
41.906610,-87.671740,Bar
41.827283,-87.804108,Baseball Field
41.854061,-87.620872,Hot Spring
41.950451,-87.651588,Mall
41.939991,-87.648833,Spa / Massage
41.881144,-87.627554,Shoe Store
41.927877,-87.663645,Whisky Bar
41.771582,-87.653180,Home (private)
41.960803,-87.682768,Home (private)
41.811601,-87.637635,Baseball Field
41.655803,-87.684336,Elementary School
41.876507,-87.624496,Design Studio
41.785209,-87.692181,Caribbean Restaurant
41.901759,-87.655832,Office
41.928568,-87.755438,Neighborhood
41.706860,-87.681488,Gym / Fitness Center
41.863856,-87.624314,Residential Building (Apartment / Condo)
41.932212,-87.683271,Bridge
41.931930,-87.644752,Diner
41.854467,-87.720064,Gym
41.928875,-87.786793,Mall
41.932898,-87.643138,Sushi Restaurant
41.744827,-87.575927,General Travel
41.778268,-87.768000,Office
41.997189,-87.657724,Residential Building (Apartment / Condo)
41.852525,-87.612062,Convention Center
41.726509,-87.740579,Automotive Shop
41.788801,-87.743039,Airport Gate
41.781646,-87.741882,Airport Terminal
41.926228,-87.640941,Mediterranean Restaurant
41.851219,-87.617286,Convention Center
41.895225,-87.668297,Office
41.946692,-87.706935,Bus Line
41.929652,-87.699019,Residential Building (Apartment / Condo)
41.903145,-87.680478,Italian Restaurant
41.712027,-87.801958,Gym
41.786973,-87.744967,Moving Target
41.851308,-87.616534,Convention Center
41.900359,-87.627375,Spa / Massage
41.923275,-87.791089,Home (private)
41.935549,-87.717065,Event Space
41.874430,-87.745560,Funeral Home
41.903202,-87.680199,Salon / Barbershop
41.871133,-87.624251,Sushi Restaurant
41.892374,-87.637274,Office
41.669991,-87.554418,Home (private)
41.883212,-87.771414,Home (private)
41.836914,-87.633522,Salon / Barbershop
41.936256,-87.714806,Garden
41.971107,-87.702482,Home (private)
41.946604,-87.642748,Residential Building (Apartment / Condo)
41.897316,-87.672269,Residential Building (Apartment / Condo)
41.918339,-87.806205,Bar
41.941888,-87.649348,Gay Bar
41.886093,-87.617165,Racetrack
41.965361,-87.643138,Hiking Trail
41.728565,-87.551099,Shoe Store
41.850683,-87.622020,Event Space
41.749286,-87.741425,Building
41.835052,-87.646482,Neighborhood
41.940246,-87.644323,Brazilian Restaurant
41.799518,-87.589909,Convenience Store
41.692166,-87.663045,Home (private)
41.890353,-87.631091,BBQ Joint
41.906577,-87.641403,General Entertainment
41.968450,-87.713040,Pub
41.974892,-87.658485,Residential Building (Apartment / Condo)
41.700909,-87.603826,Home (private)
41.942754,-87.649286,New American Restaurant
41.829978,-87.632855,Baseball Stadium
41.752088,-87.672907,Home (private)
41.883021,-87.761573,Home (private)
41.802354,-87.619720,Nightclub
41.875069,-87.643128,Neighborhood
41.909324,-87.777758,Scenic Lookout
41.879794,-87.618393,Athletic & Sport
41.856121,-87.644386,Other Great Outdoors
41.888134,-87.621856,Fair
41.871139,-87.663045,Home (private)
41.941720,-87.641355,Lounge
41.980221,-87.663045,Home (private)
41.884330,-87.648992,Residential Building (Apartment / Condo)
41.931361,-87.642320,Building
41.880460,-87.633445,Home (private)
41.884440,-87.637182,Office
41.909355,-87.806592,Bank
41.852760,-87.641837,Coworking Space
41.860438,-87.627031,Residential Building (Apartment / Condo)
41.890971,-87.633115,Office
41.820084,-87.704933,Light Rail
41.845355,-87.639511,Funeral Home
41.893185,-87.663004,Burger Joint
41.869674,-87.622099,Light Rail
41.903104,-87.665831,Veterinarian
41.890132,-87.664747,Residential Building (Apartment / Condo)
41.912018,-87.673646,Coworking Space
41.879951,-87.640844,Track
41.782715,-87.712336,Home (private)
41.934045,-87.639413,Gym / Fitness Center
41.882235,-87.624661,Bank
41.868458,-87.625138,Residential Building (Apartment / Condo)
41.890567,-87.633809,Office
41.885212,-87.621619,Office
41.838851,-87.685153,Building
41.891556,-87.636830,Electronics Store
41.952045,-87.641731,Gastropub
41.881389,-87.641403,Gym Pool
41.830161,-87.665932,Sandwich Place
41.736803,-87.587938,Coworking Space
41.942537,-87.761573,Home (private)
41.931321,-87.642160,Pool
41.901296,-87.643476,Gym
41.895553,-87.691047,Car Dealership
41.882758,-87.623466,Italian Restaurant
41.903901,-87.625842,Residential Building (Apartment / Condo)
41.865532,-87.649912,College Soccer Field
41.880259,-87.753236,Karaoke Bar
41.889965,-87.631770,American Restaurant
41.932430,-87.751729,Home (private)
41.933333,-87.714724,Strip Club
41.879906,-87.792009,American Restaurant
41.863546,-87.640758,Coffee Shop
41.745103,-87.801747,Salon / Barbershop
41.883880,-87.631409,Event Space
41.760470,-87.745262,Office
41.827772,-87.710678,Parking
41.853395,-87.650413,Boutique
41.888271,-87.617985,Automotive Shop
41.901351,-87.671056,American Restaurant
41.879187,-87.648785,Nail Salon
41.681804,-87.643314,Home (private)
41.814883,-87.619209,Neighborhood
41.891475,-87.617777,General Travel
41.987227,-87.721646,Baseball Field
41.750742,-87.632325,Salon / Barbershop
41.831162,-87.802941,Road
41.935925,-87.644463,Coffee Shop
41.885889,-87.624208,Bank
41.876568,-87.632185,Bank
41.806360,-87.664892,Bank
41.949832,-87.664232,Bank
41.954327,-87.654585,Bank
41.961727,-87.655052,Bank
41.929284,-87.648910,Bank
41.946269,-87.708845,Bank
41.939132,-87.711626,Bank
41.851500,-87.702797,Bank
41.967075,-87.687415,Bank
41.968946,-87.728389,Bank
41.800079,-87.722594,Bank
41.796898,-87.753453,Bank
41.929672,-87.708354,Bank
41.891661,-87.635240,Bank
41.892421,-87.629765,Bank
41.942710,-87.668542,Bank
41.945677,-87.655245,Bank
41.909271,-87.790659,Bank
41.719022,-87.702032,Bank
41.888912,-87.802477,Bank
41.862883,-87.774140,Hospital
41.953859,-87.671499,Lounge
41.938927,-87.667712,Gym / Fitness Center
41.887620,-87.613930,Bridge
41.786706,-87.742310,Airport Gate
41.940380,-87.653180,Home (private)
41.853699,-87.800606,Women's Store
41.772378,-87.692626,Home (private)
41.910434,-87.679044,Restaurant
41.896608,-87.644824,Theater
41.879536,-87.624598,Coffee Shop
41.940178,-87.643314,Home (private)
41.906943,-87.705667,Food Truck
41.890577,-87.623852,Office
41.799588,-87.587246,Bike Shop
41.935696,-87.650528,Scenic Lookout
41.750964,-87.609039,Boutique
41.900723,-87.659185,Playground
41.861011,-87.653180,Home (private)
41.918195,-87.646588,Pizza Place
41.976045,-87.663860,Moving Target
41.788168,-87.741064,Coworking Space
41.787003,-87.745210,Plane
41.894141,-87.638301,Moving Target
41.960621,-87.638763,Harbor / Marina
41.865150,-87.796758,Bar
41.911188,-87.640721,Bus Station
41.905943,-87.756336,Church
41.890665,-87.624421,Office
41.730213,-87.778675,Skate Park
41.721550,-87.628128,American Restaurant
41.790537,-87.583387,Science Museum
41.852075,-87.702482,Home (private)
41.879403,-87.638969,Platform
41.790836,-87.582777,Science Museum
41.893445,-87.701969,Museum
41.886720,-87.647922,Donut Shop
41.904411,-87.635346,Residential Building (Apartment / Condo)
41.896178,-87.630855,Nail Salon
41.891387,-87.682768,Home (private)
41.917690,-87.641611,Harbor / Marina
41.887866,-87.616491,Residential Building (Apartment / Condo)
41.714951,-87.782765,Gift Shop
41.732422,-87.649358,Drugstore / Pharmacy
41.733944,-87.761573,Home (private)
41.905299,-87.687088,Residential Building (Apartment / Condo)
41.880428,-87.767803,American Restaurant
41.916104,-87.679331,Pub
41.851081,-87.653180,Home (private)
41.941519,-87.670103,Medical Center
41.926516,-87.685822,Moving Target
41.872819,-87.713088,Church
41.909916,-87.677551,Donut Shop
41.904587,-87.648091,American Restaurant
41.996275,-87.657817,Residential Building (Apartment / Condo)
41.941765,-87.722187,Home (private)
41.980420,-87.672907,Home (private)
41.820267,-87.603826,Home (private)
41.939788,-87.663134,Bakery
41.891700,-87.620300,Government Building
41.935220,-87.662575,Housing Development
41.832413,-87.645109,Building
41.692379,-87.661415,Gas Station / Garage
41.933105,-87.645089,Dessert Shop
41.852184,-87.632132,Gift Shop
41.785899,-87.728899,Dessert Shop
41.691772,-87.681311,Parking
41.731182,-87.623574,Home (private)
41.901306,-87.637140,Taxi
41.858436,-87.648679,Fair
41.912421,-87.667695,Bus Line
41.851715,-87.615685,Juice Bar
41.687956,-87.539946,Student Center
41.823245,-87.803975,Thai Restaurant
41.933255,-87.653727,Mediterranean Restaurant
41.865977,-87.622521,Neighborhood
41.939602,-87.683511,Parking
41.900678,-87.675404,General Entertainment
41.872256,-87.627688,Snack Place
41.999896,-87.660895,Residential Building (Apartment / Condo)
41.815122,-87.597988,Residential Building (Apartment / Condo)
41.814264,-87.597496,Residential Building (Apartment / Condo)
41.831262,-87.627057,Platform
41.944386,-87.653920,Salon / Barbershop
41.960687,-87.725912,Doctor's Office
41.921223,-87.677593,Bus Station
41.652712,-87.682768,Home (private)
41.930744,-87.633729,Moving Target
41.933939,-87.830415,Home (private)
41.915461,-87.634431,Roof Deck
41.935649,-87.632898,Caf
41.887137,-87.632855,Government Building
41.932314,-87.761176,Neighborhood
41.892208,-87.625134,Gay Bar
41.804102,-87.616310,Bus Line
41.874522,-87.629356,General Entertainment
41.858023,-87.623734,Bus Line
41.833182,-87.751729,Home (private)
41.850645,-87.798223,Bank
41.878141,-87.631469,Subway
41.880544,-87.622357,Art Gallery
41.942779,-87.729808,Car Wash
41.898331,-87.622984,Medical Center
41.927327,-87.634599,Art Gallery
41.940380,-87.653180,Home (private)
41.865317,-87.620516,Pool
41.942150,-87.707974,Brewery
41.882609,-87.622825,General Entertainment
41.944147,-87.675953,Other Great Outdoors
41.834228,-87.796744,Church
42.000030,-87.663045,Home (private)
41.881200,-87.641408,Pool
41.935152,-87.644162,Mediterranean Restaurant
41.940743,-87.660471,Gay Bar
41.768452,-87.574692,Neighborhood
41.895282,-87.637997,Housing Development
41.946925,-87.664787,Ski Chalet
41.927622,-87.644217,Residential Building (Apartment / Condo)
41.931753,-87.657590,Breakfast Spot
41.891249,-87.602922,Restaurant
41.866168,-87.616934,History Museum
41.930566,-87.640714,Roof Deck
41.862420,-87.643442,Building
41.912595,-87.751729,Home (private)
41.912787,-87.761573,Home (private)
41.875400,-87.689028,Lounge
41.891783,-87.622710,Mexican Restaurant
41.940780,-87.672907,Home (private)
41.888030,-87.623326,Gay Bar
41.944353,-87.653799,Mexican Restaurant
41.935182,-87.645191,Residential Building (Apartment / Condo)
41.753460,-87.741884,Home (private)
41.893424,-87.641105,Taxi
41.875354,-87.725840,Bar
41.899036,-87.621682,Lounge
41.896946,-87.645292,Theater
41.899019,-87.645986,Residential Building (Apartment / Condo)
41.697500,-87.767200,Pool
41.991506,-87.732037,Home (private)
41.851938,-87.679569,Bar
41.960803,-87.682768,Home (private)
41.884157,-87.648895,American Restaurant
41.884069,-87.649088,Restaurant
41.893502,-87.629915,Nightclub
41.933605,-87.745742,Lounge
41.942371,-87.653857,Drugstore / Pharmacy
41.768478,-87.686784,Residential Building (Apartment / Condo)
41.936499,-87.641991,General Entertainment
41.924645,-87.786707,Hardware Store
41.950993,-87.641350,Park
41.905629,-87.661482,Other Great Outdoors
41.895730,-87.626560,Residential Building (Apartment / Condo)
41.885506,-87.617340,French Restaurant
41.859155,-87.620019,Pool
41.939604,-87.678216,Ice Cream Shop
41.980817,-87.692626,Home (private)
41.952641,-87.771414,Home (private)
41.991587,-87.657956,Residential Building (Apartment / Condo)
41.887394,-87.679222,Factory
41.749289,-87.708653,Bakery
41.886185,-87.623810,Office
41.729024,-87.799597,Building
41.885824,-87.644718,Tech Startup
41.703548,-87.701263,Moving Target
41.876750,-87.627587,College Academic Building
41.878323,-87.635447,Plaza
41.704836,-87.800924,Home (private)
41.888123,-87.621894,Convention Center
41.852479,-87.645287,Road
41.982860,-87.669202,Park
41.786568,-87.746574,Plane
41.697010,-87.739722,Dentist's Office
41.787292,-87.745460,Plane
41.931000,-87.632721,Harbor / Marina
41.879588,-87.735564,Salon / Barbershop
41.841496,-87.779228,Nightclub
41.900023,-87.671123,Residential Building (Apartment / Condo)
41.900910,-87.663045,Home (private)
41.886858,-87.619359,Building
41.807666,-87.760345,Building
41.894881,-87.628213,Salon / Barbershop
41.931400,-87.644290,Burger Joint
41.890889,-87.673109,Miscellaneous Shop
41.891152,-87.776946,Emergency Room
41.715775,-87.782624,Women's Store
41.914039,-87.624844,Beach
41.856798,-87.646660,Art Gallery
41.954443,-87.666712,Asian Restaurant
41.852197,-87.618346,Convention Center
41.924680,-87.684138,Road
41.710000,-87.786963,Automotive Shop
41.889689,-87.619118,Convention Center
41.865145,-87.790506,Wings Joint
41.930969,-87.702792,Record Shop
41.830359,-87.671937,Mexican Restaurant
41.885394,-87.618327,Doctor's Office
41.912130,-87.678773,Tech Startup
41.767128,-87.581365,Residential Building (Apartment / Condo)
41.920948,-87.672907,Home (private)
41.918327,-87.630394,Taxi
41.903708,-87.672372,Fair
41.759242,-87.741896,Neighborhood
41.888783,-87.725898,Road
41.903171,-87.679675,Music Venue
41.889947,-87.634935,Music Venue
41.791617,-87.593083,Art Gallery
41.816402,-87.644487,Building
41.876433,-87.634647,Residential Building (Apartment / Condo)
41.735996,-87.643585,General Travel
41.895076,-87.659715,Beer Garden
41.937008,-87.684542,Speakeasy
41.884098,-87.626020,Coffee Shop
41.990806,-87.683068,Coffee Shop
41.681903,-87.657692,Coffee Shop
41.930263,-87.643314,Home (private)
41.910481,-87.688137,Indian Restaurant
41.677676,-87.680791,Bar
41.925674,-87.639746,Italian Restaurant
41.897819,-87.676925,Pizza Place
41.954265,-87.678558,Event Space
41.944426,-87.733684,Coworking Space
41.970313,-87.663045,Home (private)
41.896203,-87.655370,Coffee Shop
41.877576,-87.638835,College Administrative Building
41.661450,-87.679424,Fast Food Restaurant
41.857664,-87.657745,Gym
41.807995,-87.714637,Gas Station / Garage
41.929962,-87.708912,Gift Shop
41.927586,-87.759163,Residential Building (Apartment / Condo)
41.881999,-87.684734,Residential Building (Apartment / Condo)
41.921933,-87.722187,Home (private)
41.949048,-87.658804,Nightclub
41.947929,-87.654334,General Entertainment
41.943295,-87.800924,Home (private)
41.851017,-87.786899,Salon / Barbershop
41.741558,-87.585234,Church
41.786569,-87.738045,Moving Target
41.936828,-87.657595,Residential Building (Apartment / Condo)
41.941019,-87.651473,Japanese Restaurant
41.907464,-87.688269,Residential Building (Apartment / Condo)
41.863358,-87.771414,Home (private)
41.980420,-87.672907,Home (private)
